id	storeNmae	phone	address	map-href
798	後庄	07-7036733	高雄市大寮區後庄里民族路306號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E5%BE%8C%E5%BA%84%E9%87%8C%E6%B0%91%E6%97%8F%E8%B7%AF306%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
799	大寮活力萬丹	07-7835298	高雄市大寮區永芳里萬丹路460號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E6%B0%B8%E8%8A%B3%E9%87%8C%E8%90%AC%E4%B8%B9%E8%B7%AF460%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
800	大寮活力仁忠	07-7875022	高雄市大寮區仁忠路89號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E4%BB%81%E5%BF%A0%E8%B7%AF89%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
801	大寮活力中興	07-7836891	高雄市大寮區中興路44號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E4%B8%AD%E8%88%88%E8%B7%AF44%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
802	中庄四維	07-7014177	高雄市大寮區中庄里四維路178號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E4%B8%AD%E5%BA%84%E9%87%8C%E5%9B%9B%E7%B6%AD%E8%B7%AF178%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
803	大寮中正	07-7838911	高雄市大寮區中正路38號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF38%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
804	大寮三隆	07-7813063	高雄市大寮區三隆里三隆路275號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E4%B8%89%E9%9A%86%E9%87%8C%E4%B8%89%E9%9A%86%E8%B7%AF275%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
805	大社活力大新	07-3527008	高雄市大社區大新路127號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E7%A4%BE%E5%8D%80%E5%A4%A7%E6%96%B0%E8%B7%AF127%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
806	大社活力中正	07-3529142	高雄市大社區大社路54號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E7%A4%BE%E5%8D%80%E5%A4%A7%E7%A4%BE%E8%B7%AF54%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
807	三民灣中概念店	07-3802698	高雄市三民區灣中街344號	https://www.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E7%81%A3%E4%B8%AD%E8%A1%97344%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjjvOOy2vr6AhWTet4KHchVABYQ_AUoAXoECAIQAw
808	三民活力察哈爾	07-3221968	高雄市三民區察哈爾二街67號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%AF%9F%E5%93%88%E7%88%BE%E4%BA%8C%E8%A1%9767%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
809	三民鼎新2	07-3105067	高雄市三民區鼎新路90巷3號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E9%BC%8E%E6%96%B0%E8%B7%AF90%E5%B7%B73%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
810	三民鼎新	07-3415328	高雄市三民區鼎新街189號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E9%BC%8E%E6%96%B0%E8%A1%97189%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
811	三民鼎貴	07-3108109	高雄市三民區鼎貴路64號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E9%BC%8E%E8%B2%B4%E8%B7%AF64%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
812	三民鼎華	07-3950372	高雄市三民區鼎華路23號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E9%BC%8E%E8%8F%AF%E8%B7%AF23%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
813	三民鼎泰	07-3109494	高雄市三民區鼎泰街86號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E9%BC%8E%E6%B3%B0%E8%A1%9786%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
814	三民鼎中2店	07-3463860	高雄市三民區鼎中路753-9號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E9%BC%8E%E4%B8%AD%E8%B7%AF753-9%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
815	高雄活力新民	07-3836528	高雄市三民區新民路112號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E6%96%B0%E6%B0%91%E8%B7%AF112%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
816	三民東光國小	07-3954271	高雄市三民區黃興路198號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E9%BB%83%E8%88%88%E8%B7%AF198%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
817	三民教仁	07-3873098	高雄市三民區教仁路90號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E6%95%99%E4%BB%81%E8%B7%AF90%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
818	三民建國	07-2856528	高雄市三民區建國三路165號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%BB%BA%E5%9C%8B%E4%B8%89%E8%B7%AF165%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
819	明誠一路	07-3904498	高雄市三民區明誠一路593號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E6%98%8E%E8%AA%A0%E4%B8%80%E8%B7%AF593%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
820	明誠一路2	07-3959797	高雄市三民區明誠一路371號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E6%98%8E%E8%AA%A0%E4%B8%80%E8%B7%AF371%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
821	三民孝順	07-3223065	高雄市三民區孝順街356號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%AD%9D%E9%A0%86%E8%A1%97356%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
822	三民中都	07-3130728	高雄市三民區中愛街83號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E4%B8%AD%E6%84%9B%E8%A1%9783%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
823	三民大豐	07-3813947	高雄市三民區大豐二路582號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%A4%A7%E8%B1%90%E4%BA%8C%E8%B7%AF582%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
824	三民大裕	07-3925417	高雄市三民區大裕路110號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%A4%A7%E8%A3%95%E8%B7%AF110%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
825	三民活力漢口	07-3230087	高雄市三民區九如二路528號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E4%B9%9D%E5%A6%82%E4%BA%8C%E8%B7%AF528%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
826	新興八德概念店	07-2364642	高雄市新興區八德一路264號	https://www.google.com/maps?q=%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E%E6%96%B0%E8%88%88%E5%85%AB%E5%BE%B7%E6%A6%82%E5%BF%B5%E5%BA%97&hl=zh-TW&iflsig=AJiK0e8AAAAAYywOObLgDaynj40iZPdvJa-0EO2ej9W4&uact=5&gs_lcp=Cgdnd3Mtd2l6EAMyBQgAEIAEMgIIJlAAWABgvwRoA
827	鳥松球場概念店	07-3708625	高雄市鳥松區球場路81號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E9%B3%A5%E6%9D%BE%E5%8D%80%E7%90%83%E5%A0%B4%E8%B7%AF81%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
828	苓雅林泉概念店	07-7263550	高雄市苓雅區林泉街21號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8B%93%E9%9B%85%E5%8D%80%E6%9E%97%E6%B3%89%E8%A1%9721%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
829	左營明華概念店	07-5562346	高雄市左營區明華一路1號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E6%98%8E%E8%8F%AF%E4%B8%80%E8%B7%AF1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
830	仁武圓圓概念店	07-3757035	高雄市仁武區仁雄路200號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%BB%81%E6%AD%A6%E5%8D%80%E4%BB%81%E9%9B%84%E8%B7%AF200%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
831	三民市中概念店	07-2167339	高雄市三民區市中一路344號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%B8%82%E4%B8%AD%E4%B8%80%E8%B7%AF344%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
832	澎湖活力隘門	06-9213428	澎湖縣湖西鄉隘門村116-1號	http://maps.google.com/maps?q=%E6%BE%8E%E6%B9%96%E7%B8%A3%E6%B9%96%E8%A5%BF%E9%84%89%E9%9A%98%E9%96%80%E6%9D%91116-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
833	澎湖活力鎖港	06-9950965	澎湖縣馬公市鎖港里995號	http://maps.google.com/maps?q=%E6%BE%8E%E6%B9%96%E7%B8%A3%E9%A6%AC%E5%85%AC%E5%B8%82%E9%8E%96%E6%B8%AF%E9%87%8C995%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
834	澎湖活力朝陽	06-9261910	澎湖縣馬公市朝陽路189巷1號	http://maps.google.com/maps?q=%E6%BE%8E%E6%B9%96%E7%B8%A3%E9%A6%AC%E5%85%AC%E5%B8%82%E6%9C%9D%E9%99%BD%E8%B7%AF189%E5%B7%B71%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
835	澎湖活力文光	06-9260298	澎湖縣馬公市文光路88巷1號	http://maps.google.com/maps?q=%E6%BE%8E%E6%B9%96%E7%B8%A3%E9%A6%AC%E5%85%AC%E5%B8%82%E6%96%87%E5%85%89%E8%B7%AF88%E5%B7%B71%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
836	金門活力市港	08-2330169	金門縣金湖鎮市港路26號	http://maps.google.com/maps?q=%E9%87%91%E9%96%80%E7%B8%A3%E9%87%91%E6%B9%96%E9%8E%AE%E5%B8%82%E6%B8%AF%E8%B7%AF26%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
837	小金門	08-2363829	金門縣烈嶼鄉東林街125號	http://maps.google.com/maps?q=%E9%87%91%E9%96%80%E7%B8%A3%E7%83%88%E5%B6%BC%E9%84%89%E6%9D%B1%E6%9E%97%E8%A1%97125%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
838	金門活力山外	08-2332458	金門縣金湖鎮新市里中正路77號	http://maps.google.com/maps?q=%E9%87%91%E9%96%80%E7%B8%A3%E9%87%91%E6%B9%96%E9%8E%AE%E6%96%B0%E5%B8%82%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF77%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
839	金門中正	08-2337267	金門縣金湖鎮中正路37號	http://maps.google.com/maps?q=%E9%87%91%E9%96%80%E7%B8%A3%E9%87%91%E6%B9%96%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF37%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
840	金門活力金城	08-2371700	金門縣金城鎮光前路62號	http://maps.google.com/maps?q=%E9%87%91%E9%96%80%E7%B8%A3%E9%87%91%E5%9F%8E%E9%8E%AE%E5%85%89%E5%89%8D%E8%B7%AF62%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
841	屏東建豐概念店	08-7365189	屏東縣屏東市建豐路175號	https://maps.app.goo.gl/CmteCLrx6vCuLZ926
842	屏東勝利概念店	08-7339885	屏東縣屏東市勝利路197號	"https://www.google.com/maps/place/%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%8B%9D%E5%88%A9%E8%B7%AF197%E8%99%9F/@22.67890750000000000000,120.47962610000000000000,17z"
843	潮州介壽概念店	08-788-0881	屏東縣潮州鎮介壽路47號	https://www.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E4%BB%8B%E5%A3%BD%E8%B7%AF47%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiOru-l3qn5AhUzJaYKHSWeCIUQ_AUoAXoECAEQAw
844	屏東活力廣東南店	08-7516261	屏東縣屏東市廣東南路77號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%BB%A3%E6%9D%B1%E5%8D%97%E8%B7%AF77%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
845	屏東活力信義國小	08-7348585	屏東縣屏東市信義路321號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E4%BF%A1%E7%BE%A9%E8%B7%AF321%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
846	鹽埔活力彭厝	08-7933738	屏東縣鹽埔鄉新二村彭厝路3號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%B9%BD%E5%9F%94%E9%84%89%E6%96%B0%E4%BA%8C%E6%9D%91%E5%BD%AD%E5%8E%9D%E8%B7%AF3%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
847	鹽埔高朗	08-7939537	屏東縣鹽埔鄉高朗村平和路20-2號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%B9%BD%E5%9F%94%E9%84%89%E9%AB%98%E6%9C%97%E6%9D%91%E5%B9%B3%E5%92%8C%E8%B7%AF20-2%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
848	鹽埔活力振興	08-7020362	屏東縣鹽埔鄉振興村中正路25-1號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%B9%BD%E5%9F%94%E9%84%89%E6%8C%AF%E8%88%88%E6%9D%91%E4%B8%AD%E6%AD%A3%E8%B7%AF25-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
849	鹽埔洛陽	08-7032483	屏東縣鹽埔鄉洛陽村四維路34-8號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%B9%BD%E5%9F%94%E9%84%89%E6%B4%9B%E9%99%BD%E6%9D%91%E5%9B%9B%E7%B6%AD%E8%B7%AF34-8%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
850	鹽埔光復	08-7938451	屏東縣鹽埔鄉光復路41號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%B9%BD%E5%9F%94%E9%84%89%E5%85%89%E5%BE%A9%E8%B7%AF41%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
851	麟洛成功	08-7212296	屏東縣麟洛鄉成功路134號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%BA%9F%E6%B4%9B%E9%84%89%E6%88%90%E5%8A%9F%E8%B7%AF134%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
852	潮州活力朝昇東路	08-7889308	屏東縣潮州鎮朝昇東路71號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E6%9C%9D%E6%98%87%E6%9D%B1%E8%B7%AF71%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
853	潮州永安	08-7880121	屏東縣潮州鎮永安路36號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E6%B0%B8%E5%AE%89%E8%B7%AF36%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
854	潮州活力北門	08-7898528	屏東縣潮州鎮北門路236號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E5%8C%97%E9%96%80%E8%B7%AF236%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
855	潮州三德	08-7803318	屏東縣潮州鎮三德路25號1F-22	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E4%B8%89%E5%BE%B7%E8%B7%AF25%E8%99%9F1F-22&hl=zh-TW&ie=UTF8&iwloc=A
856	萬巒活力新隆	08-7850489	屏東縣萬巒鄉新隆路135-31號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%90%AC%E5%B7%92%E9%84%89%E6%96%B0%E9%9A%86%E8%B7%AF135-31%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
857	早安廣安	08-7773185	屏東縣萬丹鄉廣安村廣安路272號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%90%AC%E4%B8%B9%E9%84%89%E5%BB%A3%E5%AE%89%E6%9D%91%E5%BB%A3%E5%AE%89%E8%B7%AF272%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
858	萬丹活力萬壽	08-7761356	屏東縣萬丹鄉萬壽路2段235號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%90%AC%E4%B8%B9%E9%84%89%E8%90%AC%E5%A3%BD%E8%B7%AF2%E6%AE%B5235%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
859	萬丹香社	08-7764425	屏東縣萬丹鄉香社村中興路一段168號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%90%AC%E4%B8%B9%E9%84%89%E9%A6%99%E7%A4%BE%E6%9D%91%E4%B8%AD%E8%88%88%E8%B7%AF%E4%B8%80%E6%AE%B5168%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
860	新園活力烏龍	08-8332250	屏東縣新園鄉南興路302號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%96%B0%E5%9C%92%E9%84%89%E5%8D%97%E8%88%88%E8%B7%AF302%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
861	高樹活力華光	08-7966322	屏東縣高樹鄉高樹村華光路55號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%AB%98%E6%A8%B9%E9%84%89%E9%AB%98%E6%A8%B9%E6%9D%91%E8%8F%AF%E5%85%89%E8%B7%AF55%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
862	屏東泰山	08-7958863	屏東縣高樹鄉泰山村產業路148號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%AB%98%E6%A8%B9%E9%84%89%E6%B3%B0%E5%B1%B1%E6%9D%91%E7%94%A2%E6%A5%AD%E8%B7%AF148%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
863	高樹舊寮	08-7965824	屏東縣高樹鄉司馬村長美路56號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E9%AB%98%E6%A8%B9%E9%84%89%E5%8F%B8%E9%A6%AC%E6%9D%91%E9%95%B7%E7%BE%8E%E8%B7%AF56%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
864	春日活力七佳	08-8792100	屏東縣春日鄉七佳村自強一路4-1號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%98%A5%E6%97%A5%E9%84%89%E4%B8%83%E4%BD%B3%E6%9D%91%E8%87%AA%E5%BC%B7%E4%B8%80%E8%B7%AF4-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
865	早安墾丁	08-8861037	屏東縣恆春鎮墾丁里(路)136號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E5%A2%BE%E4%B8%81%E9%87%8C%28%E8%B7%AF%29136%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
866	恆春活力中正	08-8880805	屏東縣恆春鎮中正路29號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF29%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
867	恆春中山	08-8896539	屏東縣恆春鎮中山路101號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF101%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
868	早安豐年	08-7374252	屏東縣屏東市豐年街111號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E8%B1%90%E5%B9%B4%E8%A1%97111%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
869	屏東歸仁	08-7228611	屏東縣屏東市歸仁路5之6號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E6%AD%B8%E4%BB%81%E8%B7%AF5%E4%B9%8B6%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
870	屏東濟南	08-7380659	屏東縣屏東市濟南街8之4號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E6%BF%9F%E5%8D%97%E8%A1%978%E4%B9%8B4%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
871	屏東活力龍華	08-7523538	屏東縣屏東市龍華路39號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E9%BE%8D%E8%8F%AF%E8%B7%AF39%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
872	廣東542-1	08-7378728	屏東縣屏東市廣東路542之1號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%BB%A3%E6%9D%B1%E8%B7%AF542%E4%B9%8B1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
873	屏東活力瑞屏	08-7230858	屏東縣屏東市瑞屏街53號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E7%91%9E%E5%B1%8F%E8%A1%9753%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
874	屏東華盛	08-7561700	屏東縣屏東市華盛街6-5號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E8%8F%AF%E7%9B%9B%E8%A1%976-5%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
875	屏東活力棒球	08-7513129	屏東縣屏東市棒球路158-1號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E6%A3%92%E7%90%83%E8%B7%AF158-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
876	屏東公館	08-7516055	屏東縣屏東市復興南路1段661號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%BE%A9%E8%88%88%E5%8D%97%E8%B7%AF1%E6%AE%B5661%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
877	屏東環保公園	08-7341918	屏東縣屏東市博愛路470號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%8D%9A%E6%84%9B%E8%B7%AF470%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
878	屏東活力勝利	08-7339885	屏東縣屏東市勝利路197號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%8B%9D%E5%88%A9%E8%B7%AF197%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
879	屏東活力莊敬	08-7380390	屏東縣屏東市莊敬街2段91號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E8%8E%8A%E6%95%AC%E8%A1%972%E6%AE%B591%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
880	屏東活力海豐	08-7376745	屏東縣屏東市海豐街24-3號	http://maps.google.com/maps?q=%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E6%B5%B7%E8%B1%90%E8%A1%9724-3%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
